00000/000000,00.0
Waltz/106201,87.0
Waltz/106203,87.0
Waltz/106205,87.0
Waltz/106202,84.0
Waltz/106204,87.0
Waltz/106501,87.0
Waltz/106503,87.0
Waltz/106521,87.0
Waltz/106502,87.0
Waltz/106504,84.0
Waltz/106516,87.0
Waltz/106601,87.0
Waltz/106603,87.0
Waltz/106605,87.0
Waltz/106602,87.0
Waltz/106604,84.0
Waltz/106606,84.0
Waltz/106701,87.0
Waltz/106703,84.0
Waltz/106705,84.0
Waltz/106707,87.0
Waltz/106709,87.0
Waltz/106702,84.0
Waltz/106704,84.0
Waltz/106706,84.0
Waltz/106708,87.0
Waltz/106710,87.0
Waltz/107101,87.0
Waltz/107103,87.0
Waltz/107105,87.0
Waltz/107102,87.0
Waltz/107104,87.0
Waltz/107118,87.0
Waltz/107301,84.0
Waltz/107303,84.0
Waltz/107305,84.0
Waltz/107307,87.0
Waltz/107309,87.0
Waltz/107311,87.0
Waltz/107302,84.0
Waltz/107304,84.0
Waltz/107306,87.0
Waltz/107308,87.0
Waltz/107310,87.0
Waltz/107312,87.0
Waltz/107701,87.0
Waltz/107703,87.0
Waltz/107705,87.0
Waltz/107707,87.0
Waltz/107709,87.0
Waltz/107702,87.0
Waltz/107704,87.0
Waltz/107706,87.0
Waltz/107708,87.0
Waltz/107710,87.0
Waltz/107801,84.0
Waltz/107803,87.0
Waltz/107805,87.0
Waltz/107807,87.0
Waltz/107809,87.0
Waltz/107802,87.0
Waltz/107804,87.0
Waltz/107806,85.0
Waltz/107808,87.0
Waltz/107810,87.0
Waltz/107921,87.0
Waltz/107923,87.0
Waltz/107925,87.0
Waltz/107927,87.0
Waltz/107929,87.0
Waltz/107931,87.0
Waltz/107933,87.0
Waltz/107922,83.0
Waltz/107924,87.0
Waltz/107926,87.0
Waltz/107928,87.0
Waltz/107930,84.0
Waltz/107932,87.0
Waltz/108023,87.0
Waltz/108025,87.0
Waltz/108027,87.0
Waltz/108029,87.0
Waltz/108031,87.0
Waltz/108033,85.0
Waltz/108022,87.0
Waltz/108024,87.0
Waltz/108026,87.0
Waltz/108028,87.0
Waltz/108030,85.0
Waltz/108032,87.0
Waltz/108123,87.0
Waltz/108125,87.0
Waltz/108127,87.0
Waltz/108129,87.0
Waltz/108131,87.0
Waltz/108122,87.0
Waltz/108124,78.0
Waltz/108126,87.0
Waltz/108128,87.0
Waltz/108130,87.0
Waltz/108221,87.0
Waltz/108223,87.0
Waltz/108225,87.0
Waltz/108227,87.0
Waltz/108229,87.0
Waltz/108222,87.0
Waltz/108224,87.0
Waltz/108226,87.0
Waltz/108228,87.0
Waltz/108321,84.0
Waltz/108323,87.0
Waltz/108325,87.0
Waltz/108327,87.0
Waltz/108329,87.0
Waltz/108322,87.0
Waltz/108324,87.0
Waltz/108326,87.0
Waltz/108328,87.0
Waltz/108330,87.0
Waltz/108901,84.0
Waltz/108903,87.0
Waltz/108905,87.0
Waltz/108907,87.0
Waltz/108909,87.0
Waltz/108911,87.0
Waltz/108913,84.0
Waltz/108915,87.0
Waltz/108917,87.0
Waltz/108919,87.0
Waltz/108902,84.0
Waltz/108904,84.0
Waltz/108906,84.0
Waltz/108908,84.0
Waltz/108910,87.0
Waltz/108912,87.0
Waltz/108914,87.0
Waltz/108916,87.0
Waltz/108918,84.0
Waltz/108920,87.0
Waltz/109401,87.0
Waltz/109403,84.0
Waltz/109405,84.0
Waltz/109402,84.0
Waltz/109404,84.0
Waltz/109406,87.0
Waltz/109601,84.0
Waltz/109603,87.0
Waltz/109605,87.0
Waltz/109623,84.0
Waltz/109602,84.0
Waltz/109604,84.0
Waltz/109618,87.0
Waltz/109901,84.0
Waltz/109903,87.0
Waltz/109905,87.0
Waltz/109902,87.0
Waltz/109904,87.0
Waltz/110101,87.0
Waltz/110103,84.0
Waltz/110105,80.0
Waltz/110107,84.0
Waltz/110109,84.0
Waltz/110111,84.0
Waltz/110113,84.0
Waltz/110115,84.0
Waltz/110117,84.0
Waltz/110119,84.0
Waltz/110121,84.0
Waltz/110123,84.0
Waltz/110125,87.0
Waltz/110127,87.0
Waltz/110129,87.0
Waltz/110131,87.0
Waltz/110133,84.0
Waltz/110135,87.0
Waltz/110102,84.0
Waltz/110104,84.0
Waltz/110106,84.0
Waltz/110108,87.0
Waltz/110110,84.0
Waltz/110112,87.0
Waltz/110114,87.0
Waltz/110116,87.0
Waltz/110118,84.0
Waltz/110120,84.0
Waltz/110122,87.0
Waltz/110124,87.0
Waltz/110126,87.0
Waltz/110128,87.0
Waltz/110130,87.0
Waltz/110132,87.0
Waltz/110134,87.0
Waltz/110136,87.0
Waltz/110421,87.0
Waltz/110423,87.0
Waltz/110425,87.0
Waltz/110427,87.0
Waltz/110429,87.0
Waltz/110422,87.0
Waltz/110424,87.0
Waltz/110426,87.0
Waltz/110428,87.0
Waltz/110430,87.0
Waltz/110501,84.0
Waltz/110503,87.0
Waltz/110505,87.0
Waltz/110507,84.0
Waltz/110521,87.0
Waltz/110502,87.0
Waltz/110504,84.0
Waltz/110506,84.0
Waltz/110601,87.0
Waltz/110603,84.0
Waltz/110605,84.0
Waltz/110607,84.0
Waltz/110609,87.0
Waltz/110602,87.0
Waltz/110604,87.0
Waltz/110606,87.0
Waltz/110608,87.0
Waltz/110610,84.0
Waltz/111001,87.0
Waltz/111003,87.0
Waltz/111005,87.0
Waltz/111007,84.0
Waltz/111009,87.0
Waltz/111002,84.0
Waltz/111004,87.0
Waltz/111006,87.0
Waltz/111008,87.0
Waltz/111010,87.0
Waltz/111101,87.0
Waltz/111103,87.0
Waltz/111105,84.0
Waltz/111102,87.0
Waltz/111104,87.0
Waltz/111321,87.0
Waltz/111323,87.0
Waltz/111325,87.0
Waltz/111327,87.0
Waltz/111329,87.0
Waltz/111322,85.0
Waltz/111324,87.0
Waltz/111326,87.0
Waltz/111328,84.0
Waltz/111330,87.0
Waltz/111401,84.0
Waltz/111403,84.0
Waltz/111405,84.0
Waltz/111407,84.0
Waltz/111409,84.0
Waltz/111411,87.0
Waltz/111413,87.0
Waltz/111402,84.0
Waltz/111404,84.0
Waltz/111406,84.0
Waltz/111408,84.0
Waltz/111410,84.0
Waltz/111412,84.0
Waltz/111414,87.0
Waltz/111821,90.0
Waltz/111823,87.0
Waltz/111825,88.0
Waltz/111827,85.0
Waltz/111829,87.0
Waltz/111822,87.0
Waltz/111824,88.0
Waltz/111826,87.0
Waltz/111828,90.0
Waltz/111830,66.0
Waltz/112001,84.0
Waltz/112003,87.0
Waltz/112005,87.0
Waltz/112002,84.0
Waltz/112004,84.0
Waltz/112601,84.0
Waltz/112603,84.0
Waltz/112605,87.0
Waltz/112607,87.0
Waltz/112609,84.0
Waltz/112611,84.0
Waltz/112602,84.0
Waltz/112604,84.0
Waltz/112606,87.0
Waltz/112608,87.0
Waltz/112610,87.0
Waltz/112612,87.0
Waltz/112701,87.0
Waltz/112703,87.0
Waltz/112705,84.0
Waltz/112702,84.0
Waltz/112704,84.0
Waltz/112706,87.0
Waltz/112823,87.0
Waltz/112825,87.0
Waltz/112827,84.0
Waltz/112829,87.0
Waltz/112831,87.0
Waltz/112822,87.0
Waltz/112824,87.0
Waltz/112826,87.0
Waltz/112828,87.0
Waltz/112830,87.0
Waltz/113001,84.0
Waltz/113003,87.0
Waltz/113005,87.0
Waltz/113007,87.0
Waltz/113009,87.0
Waltz/113002,84.0
Waltz/113004,87.0
Waltz/113006,87.0
Waltz/113008,87.0
Waltz/113010,87.0
Waltz/113101,84.0
Waltz/113103,87.0
Waltz/113105,84.0
Waltz/113107,84.0
Waltz/113109,84.0
Waltz/113111,84.0
Waltz/113102,84.0
Waltz/113104,87.0
Waltz/113106,84.0
Waltz/113108,87.0
Waltz/113110,84.0
Waltz/113301,84.0
Waltz/113303,87.0
Waltz/113305,84.0
Waltz/113302,87.0
Waltz/113304,84.0
Waltz/113501,84.0
Waltz/113503,87.0
Waltz/113505,84.0
Waltz/113507,84.0
Waltz/113509,87.0
Waltz/113511,87.0
Waltz/113502,87.0
Waltz/113504,84.0
Waltz/113506,87.0
Waltz/113508,84.0
Waltz/113510,84.0
Waltz/113512,84.0
Waltz/113723,87.0
Waltz/113725,87.0
Waltz/113727,87.0
Waltz/113729,87.0
Waltz/113731,87.0
Waltz/113722,87.0
Waltz/113724,84.0
Waltz/113726,87.0
Waltz/113728,84.0
Waltz/113730,87.0
Waltz/114001,84.0
Waltz/114003,84.0
Waltz/114005,87.0
Waltz/114002,84.0
Waltz/114004,87.0
Waltz/114006,87.0
Waltz/114101,87.0
Waltz/114103,87.0
Waltz/114105,84.0
Waltz/114102,84.0
Waltz/114104,84.0
Waltz/114106,84.0
Waltz/114401,87.0
Waltz/114403,87.0
Waltz/114405,87.0
Waltz/114407,87.0
Waltz/114409,87.0
Waltz/114402,87.0
Waltz/114404,87.0
Waltz/114406,87.0
Waltz/114408,87.0
Waltz/114410,84.0
Waltz/114701,87.0
Waltz/114703,87.0
Waltz/114705,87.0
Waltz/114707,87.0
Waltz/114709,84.0
Waltz/114711,84.0
Waltz/114702,87.0
Waltz/114704,87.0
Waltz/114706,87.0
Waltz/114708,84.0
Waltz/114710,84.0
Waltz/114712,84.0
Waltz/114901,84.0
Waltz/114903,84.0
Waltz/114905,84.0
Waltz/114902,84.0
Waltz/114904,84.0
Waltz/114906,87.0
Waltz/115121,87.0
Waltz/115123,87.0
Waltz/115125,81.0
Waltz/115127,87.0
Waltz/115129,87.0
Waltz/115122,87.0
Waltz/115124,87.0
Waltz/115126,87.0
Waltz/115128,87.0
Waltz/115130,87.0
Waltz/115301,87.0
Waltz/115303,87.0
Waltz/115305,84.0
Waltz/115307,87.0
Waltz/115309,84.0
Waltz/115311,87.0
Waltz/115302,84.0
Waltz/115304,87.0
Waltz/115306,84.0
Waltz/115308,84.0
Waltz/115310,87.0
Waltz/115312,87.0
Waltz/115723,87.0
Waltz/115725,87.0
Waltz/115727,87.0
Waltz/115729,90.0
Waltz/115722,84.0
Waltz/115724,87.0
Waltz/115726,87.0
Waltz/115728,87.0
Waltz/115730,87.0
Waltz/115801,87.0
Waltz/115803,84.0
Waltz/115805,84.0
Waltz/115807,84.0
Waltz/115809,84.0
Waltz/115802,87.0
Waltz/115804,84.0
Waltz/115806,87.0
Waltz/115808,87.0
Waltz/115810,87.0
Waltz/116001,84.0
Waltz/116003,87.0
Waltz/116005,84.0
Waltz/116002,87.0
Waltz/116004,87.0
Waltz/116006,87.0
Waltz/116201,87.0
Waltz/116203,84.0
Waltz/116205,87.0
Waltz/116207,84.0
Waltz/116209,87.0
Waltz/116202,87.0
Waltz/116204,87.0
Waltz/116206,84.0
Waltz/116208,87.0
Waltz/116210,87.0
Waltz/116813,87.0
Waltz/116815,87.0
Waltz/116814,87.0
Waltz/118721,87.0
Waltz/118723,87.0
Waltz/118725,87.0
Waltz/118727,87.0
Waltz/118729,87.0
Waltz/118722,87.0
Waltz/118724,87.0
Waltz/118726,87.0
Waltz/118728,87.0
Waltz/118730,87.0
Waltz/115721,87.0
Tango/106207,128.0
Tango/106209,128.0
Tango/106206,128.0
Tango/106208,128.0
Tango/106505,128.0
Tango/106507,128.0
Tango/106517,128.0
Tango/106506,128.0
Tango/106607,124.0
Tango/106609,124.0
Tango/106608,124.0
Tango/106711,124.0
Tango/106713,128.0
Tango/106715,128.0
Tango/106717,128.0
Tango/106712,128.0
Tango/106714,128.0
Tango/106716,128.0
Tango/106718,116.0
Tango/107107,128.0
Tango/107109,128.0
Tango/107106,128.0
Tango/107108,128.0
Tango/107313,128.0
Tango/107315,128.0
Tango/107317,128.0
Tango/107319,128.0
Tango/107321,128.0
Tango/107323,128.0
Tango/107325,128.0
Tango/107314,128.0
Tango/107316,128.0
Tango/107318,128.0
Tango/107320,128.0
Tango/107322,128.0
Tango/107324,128.0
Tango/107729,128.0
Tango/107731,128.0
Tango/107728,132.0
Tango/107730,128.0
Tango/107835,132.0
Tango/107837,132.0
Tango/107839,136.0
Tango/107834,128.0
Tango/107836,132.0
Tango/107838,136.0
Tango/107935,132.0
Tango/107937,128.0
Tango/107934,128.0
Tango/107936,128.0
Tango/107938,132.0
Tango/108035,128.0
Tango/108037,128.0
Tango/108034,128.0
Tango/108036,128.0
Tango/108038,128.0
Tango/108135,128.0
Tango/108137,128.0
Tango/108139,128.0
Tango/108136,128.0
Tango/108138,128.0
Tango/108140,128.0
Tango/108231,128.0
Tango/108233,128.0
Tango/108235,128.0
Tango/108230,128.0
Tango/108232,128.0
Tango/108234,128.0
Tango/108333,128.0
Tango/108335,128.0
Tango/108337,128.0
Tango/108334,128.0
Tango/108336,128.0
Tango/108338,128.0
Tango/109001,128.0
Tango/109003,128.0
Tango/109005,116.0
Tango/109007,128.0
Tango/109009,128.0
Tango/109011,128.0
Tango/109013,128.0
Tango/109015,128.0
Tango/109017,128.0
Tango/109019,128.0
Tango/109002,128.0
Tango/109004,128.0
Tango/109006,128.0
Tango/109008,128.0
Tango/109010,128.0
Tango/109012,128.0
Tango/109014,128.0
Tango/109016,128.0
Tango/109018,128.0
Tango/109020,128.0
Tango/109407,128.0
Tango/109409,128.0
Tango/109408,128.0
Tango/109410,128.0
Tango/109607,128.0
Tango/109619,128.0
Tango/109606,124.0
Tango/109608,128.0
Tango/109907,128.0
Tango/109906,128.0
Tango/109908,128.0
Tango/110431,124.0
Tango/110433,124.0
Tango/110435,124.0
Tango/110437,124.0
Tango/110432,124.0
Tango/110434,124.0
Tango/110436,124.0
Tango/110509,128.0
Tango/110508,128.0
Tango/110510,128.0
Tango/110611,128.0
Tango/110613,128.0
Tango/110615,128.0
Tango/110612,128.0
Tango/110614,128.0
Tango/110616,128.0
Tango/111011,128.0
Tango/111013,128.0
Tango/111012,128.0
Tango/111014,128.0
Tango/111107,128.0
Tango/111106,128.0
Tango/111108,128.0
Tango/111333,124.0
Tango/111335,124.0
Tango/111337,124.0
Tango/111334,124.0
Tango/111336,124.0
Tango/111338,124.0
Tango/111415,128.0
Tango/111417,128.0
Tango/111419,128.0
Tango/111416,128.0
Tango/111418,128.0
Tango/111835,128.0
Tango/111837,124.0
Tango/111839,124.0
Tango/111834,128.0
Tango/111836,128.0
Tango/111838,124.0
Tango/111840,128.0
Tango/112007,128.0
Tango/112009,128.0
Tango/112006,128.0
Tango/112008,128.0
Tango/112613,128.0
Tango/112615,128.0
Tango/112617,128.0
Tango/112619,128.0
Tango/112621,128.0
Tango/112614,128.0
Tango/112616,128.0
Tango/112618,128.0
Tango/112620,128.0
Tango/112622,128.0
Tango/112707,128.0
Tango/112709,128.0
Tango/112708,128.0
Tango/112710,128.0
Tango/112835,124.0
Tango/112837,124.0
Tango/112839,124.0
Tango/112834,124.0
Tango/112836,124.0
Tango/112838,124.0
Tango/112840,124.0
Tango/113011,128.0
Tango/113013,128.0
Tango/113015,128.0
Tango/113012,128.0
Tango/113014,128.0
Tango/113113,128.0
Tango/113115,124.0
Tango/113117,128.0
Tango/113112,128.0
Tango/113114,128.0
Tango/113116,128.0
Tango/113307,128.0
Tango/113309,128.0
Tango/113306,128.0
Tango/113308,128.0
Tango/113513,120.0
Tango/113515,124.0
Tango/113517,128.0
Tango/113514,128.0
Tango/113516,128.0
Tango/113735,124.0
Tango/113737,128.0
Tango/113739,124.0
Tango/113734,120.0
Tango/113736,128.0
Tango/113738,124.0
Tango/114007,124.0
Tango/114009,128.0
Tango/114008,128.0
Tango/114010,128.0
Tango/114107,128.0
Tango/114109,128.0
Tango/114108,128.0
Tango/114110,128.0
Tango/114411,128.0
Tango/114413,128.0
Tango/114415,128.0
Tango/114417,128.0
Tango/114419,128.0
Tango/114412,128.0
Tango/114414,128.0
Tango/114416,128.0
Tango/114418,128.0
Tango/114420,128.0
Tango/114713,128.0
Tango/114715,128.0
Tango/114717,128.0
Tango/114719,128.0
Tango/114714,128.0
Tango/114716,128.0
Tango/114718,128.0
Tango/114720,128.0
Tango/114907,128.0
Tango/114909,128.0
Tango/114908,128.0
Tango/114910,128.0
Tango/115001,112.0
Tango/115003,120.0
Tango/115005,120.0
Tango/115007,120.0
Tango/115009,124.0
Tango/115011,124.0
Tango/115013,124.0
Tango/115015,124.0
Tango/115017,128.0
Tango/115019,128.0
Tango/115021,128.0
Tango/115002,112.0
Tango/115004,120.0
Tango/115006,120.0
Tango/115008,124.0
Tango/115010,124.0
Tango/115012,124.0
Tango/115014,124.0
Tango/115016,128.0
Tango/115018,128.0
Tango/115020,128.0
Tango/115022,128.0
Tango/115133,120.0
Tango/115135,120.0
Tango/115137,124.0
Tango/115139,124.0
Tango/115134,120.0
Tango/115136,128.0
Tango/115138,124.0
Tango/115140,124.0
Tango/115313,128.0
Tango/115315,128.0
Tango/115317,128.0
Tango/115319,128.0
Tango/115314,128.0
Tango/115316,128.0
Tango/115318,128.0
Tango/115320,128.0
Tango/115401,120.0
Tango/115403,130.0
Tango/115405,130.0
Tango/115407,124.0
Tango/115409,111.0
Tango/115411,115.0
Tango/115413,120.0
Tango/115415,111.0
Tango/115417,95.0
Tango/115419,98.0
Tango/115421,82.0
Tango/115423,124.0
Tango/115425,124.0
Tango/115427,116.0
Tango/115429,120.0
Tango/115431,114.0
Tango/115433,120.0
Tango/115435,127.0
Tango/115437,124.0
Tango/115439,122.0
Tango/115402,116.0
Tango/115404,113.0
Tango/115406,124.0
Tango/115408,114.0
Tango/115410,120.0
Tango/115412,120.0
Tango/115414,120.0
Tango/115416,128.0
Tango/115418,87.0
Tango/115420,124.0
Tango/115422,117.0
Tango/115424,108.0
Tango/115426,128.0
Tango/115428,116.0
Tango/115430,116.0
Tango/115432,120.0
Tango/115434,124.0
Tango/115436,128.0
Tango/115438,119.0
Tango/115440,124.0
Tango/115735,120.0
Tango/115737,120.0
Tango/115739,124.0
Tango/115734,124.0
Tango/115736,124.0
Tango/115738,124.0
Tango/115740,128.0
Tango/115811,128.0
Tango/115813,128.0
Tango/115815,128.0
Tango/115812,128.0
Tango/115814,128.0
Tango/115816,128.0
Tango/116007,128.0
Tango/116009,128.0
Tango/116008,128.0
Tango/116211,128.0
Tango/116213,128.0
Tango/116215,128.0
Tango/116212,128.0
Tango/116214,128.0
Tango/116216,128.0
Tango/116407,128.0
Tango/116409,128.0
Tango/116411,128.0
Tango/116408,128.0
Tango/116410,128.0
Tango/116501,124.0
Tango/116503,127.0
Tango/116505,119.0
Tango/116507,120.0
Tango/116509,128.0
Tango/116511,120.0
Tango/116513,138.0
Tango/116515,133.0
Tango/116517,135.0
Tango/116519,140.0
Tango/116521,129.0
Tango/116523,134.0
Tango/116525,129.0
Tango/116527,142.0
Tango/116529,151.0
Tango/116502,117.0
Tango/116504,122.0
Tango/116506,120.0
Tango/116508,118.0
Tango/116510,115.0
Tango/116512,124.0
Tango/116514,136.0
Tango/116516,131.0
Tango/116518,125.0
Tango/116520,136.0
Tango/116522,142.0
Tango/116524,125.0
Tango/116526,124.0
Tango/116528,133.0
Tango/116530,129.0
Tango/116536,157.0
Tango/116817,128.0
Tango/116816,128.0
Tango/117331,124.0
Tango/117333,124.0
Tango/117335,128.0
Tango/117337,124.0
Tango/117332,124.0
Tango/117334,120.0
Tango/117336,124.0
Tango/117338,124.0
Tango/117513,128.0
Tango/117515,128.0
Tango/117517,128.0
Tango/117519,128.0
Tango/117514,128.0
Tango/117516,128.0
Tango/117518,128.0
Tango/117520,128.0
Tango/117711,128.0
Tango/117713,128.0
Tango/117715,128.0
Tango/117717,128.0
Tango/117712,128.0
Tango/117714,128.0
Tango/117716,128.0
Tango/117718,128.0
Tango/117913,128.0
Tango/117915,128.0
Tango/117917,128.0
Tango/117919,128.0
Tango/117912,128.0
Tango/117914,128.0
Tango/117916,128.0
Tango/117918,128.0
Tango/118107,128.0
Tango/118109,128.0
Tango/118108,128.0
Tango/118110,128.0
Tango/118311,128.0
Tango/118313,128.0
Tango/118315,128.0
Tango/118317,128.0
Tango/118312,128.0
Tango/118314,128.0
Tango/118316,128.0
Tango/118731,124.0
Tango/118733,128.0
Tango/118735,124.0
Tango/118737,124.0
Tango/118732,124.0
Tango/118734,128.0
Tango/118736,116.0
Tango/118738,124.0
Viennesewaltz/106211,177.0
Viennesewaltz/106213,174.0
Viennesewaltz/106210,174.0
Viennesewaltz/106212,177.0
Viennesewaltz/106509,174.0
Viennesewaltz/106508,174.0
Viennesewaltz/106518,177.0
Viennesewaltz/106619,174.0
Viennesewaltz/106620,177.0
Viennesewaltz/106735,174.0
Viennesewaltz/106737,174.0
Viennesewaltz/106739,177.0
Viennesewaltz/106741,177.0
Viennesewaltz/106734,171.0
Viennesewaltz/106736,174.0
Viennesewaltz/106738,177.0
Viennesewaltz/106740,177.0
Viennesewaltz/107111,174.0
Viennesewaltz/107110,174.0
Viennesewaltz/107112,177.0
Viennesewaltz/107335,168.0
Viennesewaltz/107337,177.0
Viennesewaltz/107339,177.0
Viennesewaltz/107341,177.0
Viennesewaltz/107336,174.0
Viennesewaltz/107338,177.0
Viennesewaltz/107340,177.0
Viennesewaltz/107342,177.0
Viennesewaltz/107733,180.0
Viennesewaltz/107735,180.0
Viennesewaltz/107732,177.0
Viennesewaltz/107734,177.0
Viennesewaltz/107736,180.0
Viennesewaltz/107831,177.0
Viennesewaltz/107833,186.0
Viennesewaltz/107832,180.0
Viennesewaltz/107939,177.0
Viennesewaltz/107941,177.0
Viennesewaltz/107940,177.0
Viennesewaltz/108039,177.0
Viennesewaltz/108041,177.0
Viennesewaltz/108040,177.0
Viennesewaltz/108133,177.0
Viennesewaltz/108132,177.0
Viennesewaltz/108134,180.0
Viennesewaltz/108237,180.0
Viennesewaltz/108239,180.0
Viennesewaltz/108236,180.0
Viennesewaltz/108238,180.0
Viennesewaltz/108331,180.0
Viennesewaltz/108332,180.0
Viennesewaltz/109101,177.0
Viennesewaltz/109103,177.0
Viennesewaltz/109105,177.0
Viennesewaltz/109107,177.0
Viennesewaltz/109109,177.0
Viennesewaltz/109111,177.0
Viennesewaltz/109113,177.0
Viennesewaltz/109115,177.0
Viennesewaltz/109117,177.0
Viennesewaltz/109119,177.0
Viennesewaltz/109102,177.0
Viennesewaltz/109104,177.0
Viennesewaltz/109106,176.0
Viennesewaltz/109108,177.0
Viennesewaltz/109110,177.0
Viennesewaltz/109112,177.0
Viennesewaltz/109114,177.0
Viennesewaltz/109116,177.0
Viennesewaltz/109118,177.0
Viennesewaltz/109120,177.0
Viennesewaltz/109411,174.0
Viennesewaltz/109413,177.0
Viennesewaltz/109412,177.0
Viennesewaltz/109414,174.0
Viennesewaltz/109609,177.0
Viennesewaltz/109611,177.0
Viennesewaltz/109610,174.0
Viennesewaltz/109620,177.0
Viennesewaltz/109909,177.0
Viennesewaltz/109911,177.0
Viennesewaltz/109910,177.0
Viennesewaltz/110439,177.0
Viennesewaltz/110438,177.0
Viennesewaltz/110440,177.0
Viennesewaltz/110511,174.0
Viennesewaltz/110513,177.0
Viennesewaltz/110512,174.0
Viennesewaltz/110617,174.0
Viennesewaltz/110619,177.0
Viennesewaltz/110621,177.0
Viennesewaltz/110618,174.0
Viennesewaltz/110620,177.0
Viennesewaltz/110622,177.0
Viennesewaltz/111109,174.0
Viennesewaltz/111111,177.0
Viennesewaltz/111110,177.0
Viennesewaltz/111112,177.0
Viennesewaltz/111331,177.0
Viennesewaltz/111332,177.0
Viennesewaltz/111421,177.0
Viennesewaltz/111423,174.0
Viennesewaltz/111420,171.0
Viennesewaltz/111422,174.0
Viennesewaltz/111831,174.0
Viennesewaltz/111833,180.0
Viennesewaltz/111832,177.0
Viennesewaltz/112011,177.0
Viennesewaltz/112013,177.0
Viennesewaltz/112010,174.0
Viennesewaltz/112012,174.0
